dataset,vertices,edges
aa50-to-10.edgelist,113,296
aa50-to-11.edgelist,113,299
aa50-to-12.edgelist,113,300
aa50-to-13.edgelist,113,313
aa50-to-14.edgelist,113,309
aa51-ba-10.edgelist,79,300
aa51-ba-11.edgelist,79,300
aa51-ba-12.edgelist,79,300
aa51-ba-13.edgelist,79,300
aa51-ba-14.edgelist,79,300
aa51-cl-10.edgelist,79,267
aa51-cl-11.edgelist,79,260
aa51-cl-12.edgelist,79,271
aa51-cl-13.edgelist,79,247
aa51-cl-14.edgelist,79,253
aa51-er-10.edgelist,79,260
aa51-er-11.edgelist,79,278
aa51-er-12.edgelist,79,249
aa51-er-13.edgelist,79,259
aa51-er-14.edgelist,79,256
aa51-to-10.edgelist,79,165
aa51-to-11.edgelist,79,187
aa51-to-12.edgelist,79,157
aa51-to-13.edgelist,79,168
aa51-to-14.edgelist,79,158
aa52-ba-10.edgelist,66,248
aa52-ba-11.edgelist,66,248
aa52-ba-12.edgelist,66,248
aa52-ba-13.edgelist,66,248
aa52-ba-14.edgelist,66,248
aa52-cl-10.edgelist,66,223
aa52-cl-11.edgelist,66,227
aa52-cl-12.edgelist,66,229
aa52-cl-13.edgelist,66,205
aa52-cl-14.edgelist,66,205
aa52-er-10.edgelist,66,229
aa52-er-11.edgelist,66,227
aa52-er-12.edgelist,66,212
aa52-er-13.edgelist,66,215
aa52-er-14.edgelist,66,239
aa52-to-10.edgelist,66,160
aa52-to-11.edgelist,66,159
aa52-to-12.edgelist,66,142
aa52-to-13.edgelist,66,156
aa52-to-14.edgelist,66,180
aa53-ba-10.edgelist,89,258
aa53-ba-11.edgelist,89,258
aa53-ba-12.edgelist,89,258
aa53-ba-13.edgelist,89,258
aa53-ba-14.edgelist,89,258
aa53-cl-10.edgelist,89,222
aa53-cl-11.edgelist,89,223
aa53-cl-12.edgelist,89,245
aa53-cl-13.edgelist,89,228
aa53-cl-14.edgelist,89,205
aa53-er-10.edgelist,89,227
aa53-er-11.edgelist,89,234
aa53-er-12.edgelist,89,226
aa53-er-13.edgelist,89,241
aa53-er-14.edgelist,89,222
aa53-to-10.edgelist,89,149
aa53-to-11.edgelist,89,137
aa53-to-12.edgelist,89,127
aa53-to-13.edgelist,89,154
aa53-to-14.edgelist,89,138
aa54-ba-10.edgelist,90,261
aa54-ba-11.edgelist,90,261
aa54-ba-12.edgelist,90,261
aa54-ba-13.edgelist,90,261
aa54-ba-14.edgelist,90,261
aa54-cl-10.edgelist,90,233
aa54-cl-11.edgelist,90,236
aa54-cl-12.edgelist,90,247
aa54-cl-13.edgelist,90,230
aa54-cl-14.edgelist,90,216
aa54-er-10.edgelist,90,230
aa54-er-11.edgelist,90,229
aa54-er-12.edgelist,90,227
aa54-er-13.edgelist,90,242
aa54-er-14.edgelist,90,221
aa54-to-10.edgelist,90,147
aa54-to-11.edgelist,90,132
aa54-to-12.edgelist,90,127
aa54-to-13.edgelist,90,156
aa54-to-14.edgelist,90,137
bqp100_1-ba-10.edgelist,100,475
bqp100_1-ba-11.edgelist,100,475
bqp100_1-ba-12.edgelist,100,475
bqp100_1-ba-13.edgelist,100,475
bqp100_1-ba-14.edgelist,100,475
bqp100_1-cl-10.edgelist,100,452
bqp100_1-cl-11.edgelist,100,471
bqp100_1-cl-12.edgelist,100,462
bqp100_1-cl-13.edgelist,100,473
bqp100_1-cl-14.edgelist,100,418
bqp100_1-er-10.edgelist,100,436
bqp100_1-er-11.edgelist,100,492
bqp100_1-er-12.edgelist,100,438
bqp100_1-er-13.edgelist,100,469
bqp100_1-er-14.edgelist,100,450
bqp100_1-to-10.edgelist,100,370
bqp100_1-to-11.edgelist,100,412
bqp100_1-to-12.edgelist,100,359
bqp100_1-to-13.edgelist,100,380
bqp100_1-to-14.edgelist,100,372
bqp100_10-ba-10.edgelist,100,475
bqp100_10-ba-11.edgelist,100,475
bqp100_10-ba-12.edgelist,100,475
bqp100_10-ba-13.edgelist,100,475
bqp100_10-ba-14.edgelist,100,475
bqp100_10-cl-10.edgelist,100,478
bqp100_10-cl-11.edgelist,100,493
bqp100_10-cl-12.edgelist,100,496
bqp100_10-cl-13.edgelist,100,469
bqp100_10-cl-14.edgelist,100,437
bqp100_10-er-10.edgelist,100,451
bqp100_10-er-11.edgelist,100,511
bqp100_10-er-12.edgelist,100,451
bqp100_10-er-13.edgelist,100,484
bqp100_10-er-14.edgelist,100,475
bqp100_10-to-10.edgelist,100,397
bqp100_10-to-11.edgelist,100,426
bqp100_10-to-12.edgelist,100,377
bqp100_10-to-13.edgelist,100,395
bqp100_10-to-14.edgelist,100,409
bqp100_2-ba-10.edgelist,100,475
bqp100_2-ba-11.edgelist,100,475
bqp100_2-ba-12.edgelist,100,475
bqp100_2-ba-13.edgelist,100,475
bqp100_2-ba-14.edgelist,100,475
bqp100_2-cl-10.edgelist,100,487
bqp100_2-cl-11.edgelist,100,470
bqp100_2-cl-12.edgelist,100,448
bqp100_2-cl-13.edgelist,100,477
bqp100_2-cl-14.edgelist,100,443
bqp100_2-er-10.edgelist,100,450
bqp100_2-er-11.edgelist,100,510
bqp100_2-er-12.edgelist,100,449
bqp100_2-er-13.edgelist,100,483
bqp100_2-er-14.edgelist,100,470
bqp100_2-to-10.edgelist,100,382
bqp100_2-to-11.edgelist,100,413
bqp100_2-to-12.edgelist,100,368
bqp100_2-to-13.edgelist,100,385
bqp100_2-to-14.edgelist,100,389
bqp100_3-ba-10.edgelist,100,475
bqp100_3-ba-11.edgelist,100,475
bqp100_3-ba-12.edgelist,100,475
bqp100_3-ba-13.edgelist,100,475
bqp100_3-ba-14.edgelist,100,475
bqp100_3-cl-10.edgelist,100,482
bqp100_3-cl-11.edgelist,100,485
bqp100_3-cl-12.edgelist,100,492
bqp100_3-cl-13.edgelist,100,467
bqp100_3-cl-14.edgelist,100,442
bqp100_3-er-10.edgelist,100,455
bqp100_3-er-11.edgelist,100,514
bqp100_3-er-12.edgelist,100,456
bqp100_3-er-13.edgelist,100,490
bqp100_3-er-14.edgelist,100,477
bqp100_3-to-10.edgelist,100,386
bqp100_3-to-11.edgelist,100,417
bqp100_3-to-12.edgelist,100,375
bqp100_3-to-13.edgelist,100,391
bqp100_3-to-14.edgelist,100,394
bqp100_4-ba-10.edgelist,100,475
bqp100_4-ba-11.edgelist,100,475
bqp100_4-ba-12.edgelist,100,475
bqp100_4-ba-13.edgelist,100,475
bqp100_4-ba-14.edgelist,100,475
bqp100_4-cl-10.edgelist,100,466
bqp100_4-cl-11.edgelist,100,473
bqp100_4-cl-12.edgelist,100,460
bqp100_4-cl-13.edgelist,100,456
bqp100_4-cl-14.edgelist,100,443
bqp100_4-er-10.edgelist,100,445
bqp100_4-er-11.edgelist,100,503
bqp100_4-er-12.edgelist,100,446
bqp100_4-er-13.edgelist,100,476
bqp100_4-er-14.edgelist,100,465
bqp100_4-to-10.edgelist,100,379
bqp100_4-to-11.edgelist,100,421
bqp100_4-to-12.edgelist,100,367
bqp100_4-to-13.edgelist,100,385
bqp100_4-to-14.edgelist,100,384
bqp100_5-ba-10.edgelist,100,475
bqp100_5-ba-11.edgelist,100,475
bqp100_5-ba-12.edgelist,100,475
bqp100_5-ba-13.edgelist,100,475
bqp100_5-ba-14.edgelist,100,475
bqp100_5-cl-10.edgelist,100,437
bqp100_5-cl-11.edgelist,100,467
bqp100_5-cl-12.edgelist,100,453
bqp100_5-cl-13.edgelist,100,465
bqp100_5-cl-14.edgelist,100,438
bqp100_5-er-10.edgelist,100,431
bqp100_5-er-11.edgelist,100,487
bqp100_5-er-12.edgelist,100,437
bqp100_5-er-13.edgelist,100,462
bqp100_5-er-14.edgelist,100,439
bqp100_5-to-10.edgelist,100,363
bqp100_5-to-11.edgelist,100,395
bqp100_5-to-12.edgelist,100,357
bqp100_5-to-13.edgelist,100,367
bqp100_5-to-14.edgelist,100,361
bqp100_6-ba-10.edgelist,100,564
bqp100_6-ba-11.edgelist,100,564
bqp100_6-ba-12.edgelist,100,564
bqp100_6-ba-13.edgelist,100,564
bqp100_6-ba-14.edgelist,100,564
bqp100_6-cl-10.edgelist,100,497
bqp100_6-cl-11.edgelist,100,519
bqp100_6-cl-12.edgelist,100,500
bqp100_6-cl-13.edgelist,100,483
bqp100_6-cl-14.edgelist,100,480
bqp100_6-er-10.edgelist,100,469
bqp100_6-er-11.edgelist,100,535
bqp100_6-er-12.edgelist,100,478
bqp100_6-er-13.edgelist,100,511
bqp100_6-er-14.edgelist,100,496
bqp100_6-to-10.edgelist,100,395
bqp100_6-to-11.edgelist,100,444
bqp100_6-to-12.edgelist,100,393
bqp100_6-to-13.edgelist,100,419
bqp100_6-to-14.edgelist,100,423
bqp100_7-ba-10.edgelist,100,475
bqp100_7-ba-11.edgelist,100,475
bqp100_7-ba-12.edgelist,100,475
bqp100_7-ba-13.edgelist,100,475
bqp100_7-ba-14.edgelist,100,475
bqp100_7-cl-10.edgelist,100,457
bqp100_7-cl-11.edgelist,100,471
bqp100_7-cl-12.edgelist,100,460
bqp100_7-cl-13.edgelist,100,448
bqp100_7-cl-14.edgelist,100,414
bqp100_7-er-10.edgelist,100,441
bqp100_7-er-11.edgelist,100,499
bqp100_7-er-12.edgelist,100,442
bqp100_7-er-13.edgelist,100,472
bqp100_7-er-14.edgelist,100,459
bqp100_7-to-10.edgelist,100,373
bqp100_7-to-11.edgelist,100,403
bqp100_7-to-12.edgelist,100,362
bqp100_7-to-13.edgelist,100,375
bqp100_7-to-14.edgelist,100,379
bqp100_8-ba-10.edgelist,100,475
bqp100_8-ba-11.edgelist,100,475
bqp100_8-ba-12.edgelist,100,475
bqp100_8-ba-13.edgelist,100,475
bqp100_8-ba-14.edgelist,100,475
bqp100_8-cl-10.edgelist,100,460
bqp100_8-cl-11.edgelist,100,510
bqp100_8-cl-12.edgelist,100,478
bqp100_8-cl-13.edgelist,100,484
bqp100_8-cl-14.edgelist,100,437
bqp100_8-er-10.edgelist,100,455
bqp100_8-er-11.edgelist,100,516
bqp100_8-er-12.edgelist,100,458
bqp100_8-er-13.edgelist,100,492
bqp100_8-er-14.edgelist,100,480
bqp100_8-to-10.edgelist,100,385
bqp100_8-to-11.edgelist,100,429
bqp100_8-to-12.edgelist,100,376
bqp100_8-to-13.edgelist,100,402
bqp100_8-to-14.edgelist,100,407
bqp100_9-ba-10.edgelist,100,564
bqp100_9-ba-11.edgelist,100,564
bqp100_9-ba-12.edgelist,100,564
bqp100_9-ba-13.edgelist,100,564
bqp100_9-ba-14.edgelist,100,564
bqp100_9-cl-10.edgelist,100,500
bqp100_9-cl-11.edgelist,100,503
bqp100_9-cl-12.edgelist,100,525
bqp100_9-cl-13.edgelist,100,515
bqp100_9-cl-14.edgelist,100,457
bqp100_9-er-10.edgelist,100,462
bqp100_9-er-11.edgelist,100,525
bqp100_9-er-12.edgelist,100,466
bqp100_9-er-13.edgelist,100,500
bqp100_9-er-14.edgelist,100,489
bqp100_9-to-10.edgelist,100,404
bqp100_9-to-11.edgelist,100,439
bqp100_9-to-12.edgelist,100,392
bqp100_9-to-13.edgelist,100,408
bqp100_9-to-14.edgelist,100,423
bqp50_1-ba-10.edgelist,50,141
bqp50_1-ba-11.edgelist,50,141
bqp50_1-ba-12.edgelist,50,141
bqp50_1-ba-13.edgelist,50,141
bqp50_1-ba-14.edgelist,50,141
bqp50_1-cl-10.edgelist,50,109
bqp50_1-cl-11.edgelist,50,98
bqp50_1-cl-12.edgelist,50,96
bqp50_1-cl-13.edgelist,50,108
bqp50_1-cl-14.edgelist,50,108
bqp50_1-er-10.edgelist,50,114
bqp50_1-er-11.edgelist,50,109
bqp50_1-er-12.edgelist,50,94
bqp50_1-er-13.edgelist,50,104
bqp50_1-er-14.edgelist,50,106
bqp50_1-to-10.edgelist,50,84
bqp50_1-to-11.edgelist,50,76
bqp50_1-to-12.edgelist,50,57
bqp50_1-to-13.edgelist,50,70
bqp50_1-to-14.edgelist,50,72
bqp50_10-ba-10.edgelist,50,141
bqp50_10-ba-11.edgelist,50,141
bqp50_10-ba-12.edgelist,50,141
bqp50_10-ba-13.edgelist,50,141
bqp50_10-ba-14.edgelist,50,141
bqp50_10-cl-10.edgelist,50,100
bqp50_10-cl-11.edgelist,50,94
bqp50_10-cl-12.edgelist,50,110
bqp50_10-cl-13.edgelist,50,114
bqp50_10-cl-14.edgelist,50,107
bqp50_10-er-10.edgelist,50,114
bqp50_10-er-11.edgelist,50,109
bqp50_10-er-12.edgelist,50,94
bqp50_10-er-13.edgelist,50,104
bqp50_10-er-14.edgelist,50,106
bqp50_10-to-10.edgelist,50,84
bqp50_10-to-11.edgelist,50,76
bqp50_10-to-12.edgelist,50,57
bqp50_10-to-13.edgelist,50,70
bqp50_10-to-14.edgelist,50,72
bqp50_2-ba-10.edgelist,50,141
bqp50_2-ba-11.edgelist,50,141
bqp50_2-ba-12.edgelist,50,141
bqp50_2-ba-13.edgelist,50,141
bqp50_2-ba-14.edgelist,50,141
bqp50_2-cl-10.edgelist,50,110
bqp50_2-cl-11.edgelist,50,130
bqp50_2-cl-12.edgelist,50,104
bqp50_2-cl-13.edgelist,50,117
bqp50_2-cl-14.edgelist,50,117
bqp50_2-er-10.edgelist,50,127
bqp50_2-er-11.edgelist,50,122
bqp50_2-er-12.edgelist,50,106
bqp50_2-er-13.edgelist,50,113
bqp50_2-er-14.edgelist,50,120
bqp50_2-to-10.edgelist,50,94
bqp50_2-to-11.edgelist,50,86
bqp50_2-to-12.edgelist,50,64
bqp50_2-to-13.edgelist,50,78
bqp50_2-to-14.edgelist,50,84
bqp50_3-ba-10.edgelist,50,141
bqp50_3-ba-11.edgelist,50,141
bqp50_3-ba-12.edgelist,50,141
bqp50_3-ba-13.edgelist,50,141
bqp50_3-ba-14.edgelist,50,141
bqp50_3-cl-10.edgelist,50,133
bqp50_3-cl-11.edgelist,50,128
bqp50_3-cl-12.edgelist,50,139
bqp50_3-cl-13.edgelist,50,131
bqp50_3-cl-14.edgelist,50,125
bqp50_3-er-10.edgelist,50,135
bqp50_3-er-11.edgelist,50,133
bqp50_3-er-12.edgelist,50,119
bqp50_3-er-13.edgelist,50,133
bqp50_3-er-14.edgelist,50,140
bqp50_3-to-10.edgelist,50,108
bqp50_3-to-11.edgelist,50,96
bqp50_3-to-12.edgelist,50,88
bqp50_3-to-13.edgelist,50,92
bqp50_3-to-14.edgelist,50,106
bqp50_4-ba-10.edgelist,50,141
bqp50_4-ba-11.edgelist,50,141
bqp50_4-ba-12.edgelist,50,141
bqp50_4-ba-13.edgelist,50,141
bqp50_4-ba-14.edgelist,50,141
bqp50_4-cl-10.edgelist,50,109
bqp50_4-cl-11.edgelist,50,102
bqp50_4-cl-12.edgelist,50,118
bqp50_4-cl-13.edgelist,50,107
bqp50_4-cl-14.edgelist,50,105
bqp50_4-er-10.edgelist,50,116
bqp50_4-er-11.edgelist,50,113
bqp50_4-er-12.edgelist,50,98
bqp50_4-er-13.edgelist,50,107
bqp50_4-er-14.edgelist,50,110
bqp50_4-to-10.edgelist,50,86
bqp50_4-to-11.edgelist,50,80
bqp50_4-to-12.edgelist,50,60
bqp50_4-to-13.edgelist,50,72
bqp50_4-to-14.edgelist,50,76
bqp50_5-ba-10.edgelist,50,141
bqp50_5-ba-11.edgelist,50,141
bqp50_5-ba-12.edgelist,50,141
bqp50_5-ba-13.edgelist,50,141
bqp50_5-ba-14.edgelist,50,141
bqp50_5-cl-10.edgelist,50,133
bqp50_5-cl-11.edgelist,50,118
bqp50_5-cl-12.edgelist,50,125
bqp50_5-cl-13.edgelist,50,126
bqp50_5-cl-14.edgelist,50,122
bqp50_5-er-10.edgelist,50,134
bqp50_5-er-11.edgelist,50,133
bqp50_5-er-12.edgelist,50,119
bqp50_5-er-13.edgelist,50,129
bqp50_5-er-14.edgelist,50,138
bqp50_5-to-10.edgelist,50,98
bqp50_5-to-11.edgelist,50,98
bqp50_5-to-12.edgelist,50,78
bqp50_5-to-13.edgelist,50,94
bqp50_5-to-14.edgelist,50,103
bqp50_6-ba-10.edgelist,50,141
bqp50_6-ba-11.edgelist,50,141
bqp50_6-ba-12.edgelist,50,141
bqp50_6-ba-13.edgelist,50,141
bqp50_6-ba-14.edgelist,50,141
bqp50_6-cl-10.edgelist,50,101
bqp50_6-cl-11.edgelist,50,100
bqp50_6-cl-12.edgelist,50,98
bqp50_6-cl-13.edgelist,50,97
bqp50_6-cl-14.edgelist,50,91
bqp50_6-er-10.edgelist,50,113
bqp50_6-er-11.edgelist,50,98
bqp50_6-er-12.edgelist,50,86
bqp50_6-er-13.edgelist,50,96
bqp50_6-er-14.edgelist,50,101
bqp50_6-to-10.edgelist,50,75
bqp50_6-to-11.edgelist,50,65
bqp50_6-to-12.edgelist,50,59
bqp50_6-to-13.edgelist,50,69
bqp50_6-to-14.edgelist,50,65
bqp50_7-ba-10.edgelist,50,141
bqp50_7-ba-11.edgelist,50,141
bqp50_7-ba-12.edgelist,50,141
bqp50_7-ba-13.edgelist,50,141
bqp50_7-ba-14.edgelist,50,141
bqp50_7-cl-10.edgelist,50,116
bqp50_7-cl-11.edgelist,50,118
bqp50_7-cl-12.edgelist,50,121
bqp50_7-cl-13.edgelist,50,128
bqp50_7-cl-14.edgelist,50,126
bqp50_7-er-10.edgelist,50,128
bqp50_7-er-11.edgelist,50,126
bqp50_7-er-12.edgelist,50,109
bqp50_7-er-13.edgelist,50,119
bqp50_7-er-14.edgelist,50,124
bqp50_7-to-10.edgelist,50,91
bqp50_7-to-11.edgelist,50,88
bqp50_7-to-12.edgelist,50,79
bqp50_7-to-13.edgelist,50,82
bqp50_7-to-14.edgelist,50,84
bqp50_8-ba-10.edgelist,50,141
bqp50_8-ba-11.edgelist,50,141
bqp50_8-ba-12.edgelist,50,141
bqp50_8-ba-13.edgelist,50,141
bqp50_8-ba-14.edgelist,50,141
bqp50_8-cl-10.edgelist,50,124
bqp50_8-cl-11.edgelist,50,147
bqp50_8-cl-12.edgelist,50,142
bqp50_8-cl-13.edgelist,50,130
bqp50_8-cl-14.edgelist,50,126
bqp50_8-er-10.edgelist,50,140
bqp50_8-er-11.edgelist,50,134
bqp50_8-er-12.edgelist,50,125
bqp50_8-er-13.edgelist,50,137
bqp50_8-er-14.edgelist,50,148
bqp50_8-to-10.edgelist,50,112
bqp50_8-to-11.edgelist,50,97
bqp50_8-to-12.edgelist,50,91
bqp50_8-to-13.edgelist,50,95
bqp50_8-to-14.edgelist,50,110
bqp50_9-ba-10.edgelist,50,141
bqp50_9-ba-11.edgelist,50,141
bqp50_9-ba-12.edgelist,50,141
bqp50_9-ba-13.edgelist,50,141
bqp50_9-ba-14.edgelist,50,141
bqp50_9-cl-10.edgelist,50,125
bqp50_9-cl-11.edgelist,50,117
bqp50_9-cl-12.edgelist,50,104
bqp50_9-cl-13.edgelist,50,110
bqp50_9-cl-14.edgelist,50,121
bqp50_9-er-10.edgelist,50,128
bqp50_9-er-11.edgelist,50,124
bqp50_9-er-12.edgelist,50,108
bqp50_9-er-13.edgelist,50,117
bqp50_9-er-14.edgelist,50,122
bqp50_9-to-10.edgelist,50,96
bqp50_9-to-11.edgelist,50,86
bqp50_9-to-12.edgelist,50,74
bqp50_9-to-13.edgelist,50,84
bqp50_9-to-14.edgelist,50,86
gka_1-ba-10.edgelist,50,141
gka_1-ba-11.edgelist,50,141
gka_1-ba-12.edgelist,50,141
gka_1-ba-13.edgelist,50,141
gka_1-ba-14.edgelist,50,141
gka_1-cl-10.edgelist,50,119
gka_1-cl-11.edgelist,50,106
gka_1-cl-12.edgelist,50,98
gka_1-cl-13.edgelist,50,103
gka_1-cl-14.edgelist,50,100
gka_1-er-10.edgelist,50,114
gka_1-er-11.edgelist,50,106
gka_1-er-12.edgelist,50,88
gka_1-er-13.edgelist,50,101
gka_1-er-14.edgelist,50,105
gka_1-to-10.edgelist,50,82
gka_1-to-11.edgelist,50,73
gka_1-to-12.edgelist,50,65
gka_1-to-13.edgelist,50,71
gka_1-to-14.edgelist,50,70
gka_10-ba-10.edgelist,30,225
gka_10-ba-11.edgelist,30,225
gka_10-ba-12.edgelist,30,225
gka_10-ba-13.edgelist,30,225
gka_10-ba-14.edgelist,30,225
gka_10-cl-10.edgelist,30,411
gka_10-cl-11.edgelist,30,415
gka_10-cl-12.edgelist,30,421
gka_10-cl-13.edgelist,30,417
gka_10-cl-14.edgelist,30,416
gka_10-er-10.edgelist,30,429
gka_10-er-11.edgelist,30,429
gka_10-er-12.edgelist,30,429
gka_10-er-13.edgelist,30,430
gka_10-er-14.edgelist,30,431
gka_10-to-10.edgelist,30,427
gka_10-to-11.edgelist,30,427
gka_10-to-12.edgelist,30,427
gka_10-to-13.edgelist,30,427
gka_10-to-14.edgelist,30,428
gka_11-ba-10.edgelist,40,400
gka_11-ba-11.edgelist,40,400
gka_11-ba-12.edgelist,40,400
gka_11-ba-13.edgelist,40,400
gka_11-ba-14.edgelist,40,400
gka_11-cl-10.edgelist,40,753
gka_11-cl-11.edgelist,40,755
gka_11-cl-12.edgelist,40,751
gka_11-cl-13.edgelist,40,749
gka_11-cl-14.edgelist,40,759
gka_11-er-10.edgelist,40,770
gka_11-er-11.edgelist,40,770
gka_11-er-12.edgelist,40,775
gka_11-er-13.edgelist,40,774
gka_11-er-14.edgelist,40,770
gka_11-to-10.edgelist,40,768
gka_11-to-11.edgelist,40,768
gka_11-to-12.edgelist,40,773
gka_11-to-13.edgelist,40,771
gka_11-to-14.edgelist,40,767
gka_12-ba-10.edgelist,50,625
gka_12-ba-11.edgelist,50,625
gka_12-ba-12.edgelist,50,625
gka_12-ba-13.edgelist,50,625
gka_12-ba-14.edgelist,50,625
gka_12-cl-10.edgelist,50,1177
gka_12-cl-11.edgelist,50,1192
gka_12-cl-12.edgelist,50,1200
gka_12-cl-13.edgelist,50,1178
gka_12-cl-14.edgelist,50,1178
gka_12-er-10.edgelist,50,1208
gka_12-er-11.edgelist,50,1203
gka_12-er-12.edgelist,50,1209
gka_12-er-13.edgelist,50,1209
gka_12-er-14.edgelist,50,1204
gka_12-to-10.edgelist,50,1206
gka_12-to-11.edgelist,50,1202
gka_12-to-12.edgelist,50,1207
gka_12-to-13.edgelist,50,1206
gka_12-to-14.edgelist,50,1201
gka_13-ba-10.edgelist,60,900
gka_13-ba-11.edgelist,60,900
gka_13-ba-12.edgelist,60,900
gka_13-ba-13.edgelist,60,900
gka_13-ba-14.edgelist,60,900
gka_13-cl-10.edgelist,60,1721
gka_13-cl-11.edgelist,60,1729
gka_13-cl-12.edgelist,60,1722
gka_13-cl-13.edgelist,60,1724
gka_13-cl-14.edgelist,60,1724
gka_13-er-10.edgelist,60,1749
gka_13-er-11.edgelist,60,1742
gka_13-er-12.edgelist,60,1752
gka_13-er-13.edgelist,60,1753
gka_13-er-14.edgelist,60,1748
gka_13-to-10.edgelist,60,1747
gka_13-to-11.edgelist,60,1740
gka_13-to-12.edgelist,60,1750
gka_13-to-13.edgelist,60,1750
gka_13-to-14.edgelist,60,1745
gka_14-ba-10.edgelist,70,1225
gka_14-ba-11.edgelist,70,1225
gka_14-ba-12.edgelist,70,1225
gka_14-ba-13.edgelist,70,1225
gka_14-ba-14.edgelist,70,1225
gka_14-cl-10.edgelist,70,2363
gka_14-cl-11.edgelist,70,2360
gka_14-cl-12.edgelist,70,2356
gka_14-cl-13.edgelist,70,2355
gka_14-cl-14.edgelist,70,2360
gka_14-er-10.edgelist,70,2385
gka_14-er-11.edgelist,70,2380
gka_14-er-12.edgelist,70,2386
gka_14-er-13.edgelist,70,2390
gka_14-er-14.edgelist,70,2388
gka_14-to-10.edgelist,70,2383
gka_14-to-11.edgelist,70,2378
gka_14-to-12.edgelist,70,2384
gka_14-to-13.edgelist,70,2387
gka_14-to-14.edgelist,70,2385
gka_15-ba-10.edgelist,80,1600
gka_15-ba-11.edgelist,80,1600
gka_15-ba-12.edgelist,80,1600
gka_15-ba-13.edgelist,80,1600
gka_15-ba-14.edgelist,80,1600
gka_15-cl-10.edgelist,80,3091
gka_15-cl-11.edgelist,80,3082
gka_15-cl-12.edgelist,80,3092
gka_15-cl-13.edgelist,80,3088
gka_15-cl-14.edgelist,80,3093
gka_15-er-10.edgelist,80,3121
gka_15-er-11.edgelist,80,3116
gka_15-er-12.edgelist,80,3127
gka_15-er-13.edgelist,80,3128
gka_15-er-14.edgelist,80,3126
gka_15-to-10.edgelist,80,3119
gka_15-to-11.edgelist,80,3114
gka_15-to-12.edgelist,80,3125
gka_15-to-13.edgelist,80,3125
gka_15-to-14.edgelist,80,3124
gka_16-ba-10.edgelist,90,2025
gka_16-ba-11.edgelist,90,2025
gka_16-ba-12.edgelist,90,2025
gka_16-ba-13.edgelist,90,2025
gka_16-ba-14.edgelist,90,2025
gka_16-cl-10.edgelist,90,3905
gka_16-cl-11.edgelist,90,3909
gka_16-cl-12.edgelist,90,3931
gka_16-cl-13.edgelist,90,3926
gka_16-cl-14.edgelist,90,3910
gka_16-er-10.edgelist,90,3960
gka_16-er-11.edgelist,90,3955
gka_16-er-12.edgelist,90,3965
gka_16-er-13.edgelist,90,3963
gka_16-er-14.edgelist,90,3962
gka_16-to-10.edgelist,90,3958
gka_16-to-11.edgelist,90,3953
gka_16-to-12.edgelist,90,3963
gka_16-to-13.edgelist,90,3961
gka_16-to-14.edgelist,90,3959
gka_17-ba-10.edgelist,100,2500
gka_17-ba-11.edgelist,100,2500
gka_17-ba-12.edgelist,100,2500
gka_17-ba-13.edgelist,100,2500
gka_17-ba-14.edgelist,100,2500
gka_17-cl-10.edgelist,100,4860
gka_17-cl-11.edgelist,100,4844
gka_17-cl-12.edgelist,100,4844
gka_17-cl-13.edgelist,100,4843
gka_17-cl-14.edgelist,100,4842
gka_17-er-10.edgelist,100,4899
gka_17-er-11.edgelist,100,4902
gka_17-er-12.edgelist,100,4905
gka_17-er-13.edgelist,100,4908
gka_17-er-14.edgelist,100,4901
gka_17-to-10.edgelist,100,4897
gka_17-to-11.edgelist,100,4900
gka_17-to-12.edgelist,100,4903
gka_17-to-13.edgelist,100,4905
gka_17-to-14.edgelist,100,4898
gka_18-ba-10.edgelist,125,3906
gka_18-ba-11.edgelist,125,3906
gka_18-ba-12.edgelist,125,3906
gka_18-ba-13.edgelist,125,3906
gka_18-ba-14.edgelist,125,3906
gka_18-cl-10.edgelist,125,7609
gka_18-cl-11.edgelist,125,7590
gka_18-cl-12.edgelist,125,7617
gka_18-cl-13.edgelist,125,7605
gka_18-cl-14.edgelist,125,7613
gka_18-er-10.edgelist,125,7673
gka_18-er-11.edgelist,125,7654
gka_18-er-12.edgelist,125,7655
gka_18-er-13.edgelist,125,7671
gka_18-er-14.edgelist,125,7655
gka_18-to-10.edgelist,125,7669
gka_18-to-11.edgelist,125,7650
gka_18-to-12.edgelist,125,7651
gka_18-to-13.edgelist,125,7667
gka_18-to-14.edgelist,125,7651
gka_19-ba-10.edgelist,40,384
gka_19-ba-11.edgelist,40,384
gka_19-ba-12.edgelist,40,384
gka_19-ba-13.edgelist,40,384
gka_19-ba-14.edgelist,40,384
gka_19-cl-10.edgelist,40,620
gka_19-cl-11.edgelist,40,616
gka_19-cl-12.edgelist,40,609
gka_19-cl-13.edgelist,40,612
gka_19-cl-14.edgelist,40,601
gka_19-er-10.edgelist,40,631
gka_19-er-11.edgelist,40,619
gka_19-er-12.edgelist,40,620
gka_19-er-13.edgelist,40,632
gka_19-er-14.edgelist,40,616
gka_19-to-10.edgelist,40,621
gka_19-to-11.edgelist,40,607
gka_19-to-12.edgelist,40,609
gka_19-to-13.edgelist,40,622
gka_19-to-14.edgelist,40,608
gka_2-ba-10.edgelist,60,171
gka_2-ba-11.edgelist,60,171
gka_2-ba-12.edgelist,60,171
gka_2-ba-13.edgelist,60,171
gka_2-ba-14.edgelist,60,171
